,original_id
1873,0684833727
1874,0689823215
1875,0689829507
1876,0689831781
1877,0689831935
1878,0696209063
1879,0696210169
1880,0760734046
1881,0767915445
1882,0785258442
1883,0785335927
1884,0786817577
1885,078681859X
1886,0789429624
1887,078943413X
1888,0805063331
1889,0805068422
1890,0806996730
1891,0812043650
1892,0812046439
1893,0819830992
1894,0823026906
1895,0829411739
1896,0842359249
1897,0842373624
1898,0844283460
1899,0879733438
1900,088029809X
1901,0893754005
1902,089480829X
1903,0898706602
1904,0898706785
1905,0898707609
1906,0913589721
1907,0940319004
1908,0942237080
1909,0942237129
1910,0963903209
1911,1551050900
1912,1553373405
1913,1561384380
1914,1562313010
1915,156476737X
1916,1568222033
1917,1569552924
1918,1569870381
1919,1569873291
1920,1570642389
1921,1579121489
1922,1584850388
1923,1584851651
1924,1851820442
1925,1851825924
1926,1856975770
1927,1885593155
1928,1889209023
1929,192883244X
1930,1931709300
1931,193264542X
1932,0020198906
1933,0020868308
1934,0028604199
1935,0060096195
1936,0060199296
1937,0060507772
1938,0060675187
1939,0060912596
1940,0060919833
1941,0060974443
1942,0060989238
1943,0061020648
1944,0061043494
1945,0061043508
1946,0061099813
1947,0064400468
1948,0064431789
1949,0064471047
1950,0064472272
1951,0140178406
1952,0140178414
1953,0140253602
1954,0140254544
1955,0140367152
1956,0140430725
1957,014070714X
1958,0192823507
1959,0307122239
1960,0307302709
1961,0310218039
1962,0312201656
1963,0312203039
1964,0312207662
1965,0312924585
1966,0312925581
1967,0312966199
1968,0312968329
1969,0312978650
1970,0312989741
1971,0316150460
1972,0316364517
1973,0345274563
1974,034529873X
1975,034530456X
1976,0345311078
1977,0345313097
1978,0345313216
1979,0345314484
1980,0345316002
1981,0345317718
1982,0345318862
1983,0345327772
1984,0345327861
1985,0345335090
1986,0345337484
1987,0345341678
1988,0345343247
1989,0345348036
1990,0345360354
1991,0345361792
1992,0345370775
1993,0345380371
1994,0345384911
1995,0345389484
1996,0345391055
1997,0345394380
1998,0380001411
1999,0380006286
2000,0380423901
2001,0380603926
2002,0380704587
2003,0380709473
2004,0380710722
2005,0380715732
2006,038072152X
2007,0380725584
2008,0380725827
2009,0380728273
2010,0380731207
2011,0380731630
2012,0380752891
2013,0380759470
2014,0380759489
2015,0380759497
2016,0380778556
2017,0380778785
2018,0380780879
2019,0380793253
2020,0380798565
2021,0380801493
2022,0380809389
2023,038081563X
2024,0380820447
2025,0380978954
2026,0385315546
2027,0385335881
2028,0385479565
2029,0385730586
2030,0393001660
2031,0394724550
2032,0399145087
2033,0399147195
2034,0413537900
2035,0425101088
2036,0425128482
2037,0425147622
2038,0425154092
2039,042516988X
2040,0425177173
2041,042518403X
2042,0425187144
2043,043936213X
2044,0440154138
2045,0440224705
2046,0440225701
2047,0440234743
2048,0440237041
2049,0440241073
2050,044040407X
2051,0440430909
2052,0440432952
2053,0440464854
2054,0440495555
2055,0440772109
2056,0440840953
2057,0440940001
2058,044096895X
2059,0441002692
2060,0441873308
2061,0441873375
2062,0445402296
2063,0445406518
2064,0446353205
2065,0446359866
2066,0446365386
2067,0446404039
2068,0448095033
2069,044809519X
2070,044809522X
2071,0448095238
2072,0448095246
2073,0449003787
2074,0449006700
2075,0449146863
2076,0449204294
2077,0449205320
2078,0449205452
2079,0449212599
2080,0449212750
2081,0449214990
2082,0449217949
2083,0449219364
2084,0449219461
2085,0449221059
2086,0449235637
2087,0449235998
2088,0449242625
2089,0449244288
2090,0451141083
2091,0451149939
2092,0451184726
2093,0451186796
2094,0451188454
2095,0451202503
2096,0451410106
2097,0451457811
2098,0451458125
2099,0451519167
2100,0451519841
2101,0451521285
2102,0451523555
2103,0451526341
2104,0451526783
2105,0452283736
2106,0515060712
2107,0515087122
2108,0515090174
2109,0517588455
2110,0553074938
2111,0553094653
2112,0553157256
2113,0553204564
2114,0553205587
2115,0553210793
2116,0553211285
2117,055321229X
2118,0553212818
2119,0553212982
2120,0553213156
2121,0553213180
2122,0553213776
2123,0553234595
2124,0553239813
2125,0553240838
2126,0553242954
2127,0553251961
2128,0553268120
2129,0553275224
2130,055327824X
2131,0553280503
2132,0553284789
2133,0553287532
2134,0553288474
2135,0553291955
2136,0553293885
2137,0553294636
2138,0553295101
2139,0553295691
2140,0553572024
2141,0553575384
2142,055357857X
2143,059030271X
2144,0670031054
2145,0670032077
2146,0671038869
2147,0671223666
2148,0671250671
2149,0671438190
2150,0671450492
2151,0671455281
2152,0671497596
2153,0671504398
2154,0671509810
2155,0671617028
2156,0671701231
2157,0671721097
2158,0671726889
2159,0671727184
2160,0671727680
2161,067173072X
2162,0671867172
2163,0671880187
2164,0679732411
2165,0679761802
2166,0684813467
2167,0684847515
2168,0684872153
2169,0688040330
2170,0689831404
2171,0740700235
2172,0743200322
2173,0743411943
2174,076241085X
2175,0786868716
2176,0802139256
2177,0802725228
2178,0805000739
2179,0807083178
2180,0809233479
2181,0812504488
2182,0812510992
2183,0812512421
2184,0836228995
2185,0840796560
2186,0842314296
2187,0842346112
2188,0871932148
2189,0874869870
2190,088138013X
2191,089622662X
2192,0898657512
2193,089919513X
2194,093033003X
2195,0931580781
2196,0961551445
2197,0971290903
2198,1558531025
2199,155874262X
2200,1558743316
2201,1575662191
2202,1575663309
2203,1575663929
2204,1575666855
2205,157566691X
2206,1575667347
2207,1575668335
2208,1853262005
2209,1860421016
2210,0007106572
2211,0060089296
2212,0060517212
2213,0060525010
2214,0060548215
2215,0312265859
2216,0312284683
2217,0312954166
2218,0312956436
2219,0312966806
2220,0312971346
2221,0312978723
2222,0312979886
2223,0312980159
2224,0312981848
2225,0312983271
2226,031298328X
2227,0312983484
2228,0312984227
2229,0345434137
2230,0345469674
2231,0373037147
2232,0373166125
2233,0373169043
2234,0373194870
2235,0373195419
2236,0373197187
2237,0373217218
2238,037322608X
2239,0373226586
2240,0373226780
2241,0373250274
2242,0373291027
2243,0373441568
2244,0373708408
2245,0373708661
2246,037371047X
2247,0373710763
2248,0373825412
2249,0373834853
2250,0380782340
2251,0380814390
2252,0380819651
2253,0385335830
2254,038533656X
2255,0385472951
2256,0425181839
2257,0425184315
2258,0425184498
2259,0440225078
2260,0440241162
2261,0446364819
2262,0446610542
2263,0446613053
2264,0446692298
2265,0451182979
2266,0451188543
2267,0451192311
2268,0451202627
2269,0451204301
2270,0451205685
2271,0451206673
2272,0451207475
2273,0452284295
2274,0505524279
2275,050552497X
2276,0505525038
2277,0505525496
2278,0515133868
2279,0553572040
2280,055357258X
2281,0553574639
2282,0553574671
2283,0553575066
2284,0553576798
2285,0553578359
2286,0671020293
2287,0671023535
2288,0671039350
2289,0671039938
2290,0671769200
2291,0689868278
2292,0743403614
2293,0743469801
2294,075820230X
2295,0764222112
2296,0804114609
2297,0804117438
2298,0804119686
2299,0821768441
2300,082176845X
2301,0821773402
2302,0842382836
2303,0842382844
2304,0842382852
2305,0849935369
2306,0974757004
2307,1400047943
2308,1551665204
2309,1551666189
2310,1551668270
2311,1551669412
2312,1551669498
2313,1552095738
2314,1556615728
2315,1573227161
2316,1575667223
2317,1575667266
2318,159184021X
2319,1591840414
2320,1592680291
2321,1594140812
2322,1890768030
2323,0060083298
2324,0060199652
2325,006091646X
2326,0060929952
2327,0060931752
2328,006101253X
2329,0061091790
2330,0061099732
2331,0062505319
2332,0064400026
2333,0064404773
2334,0141001682
2335,0156006529
2336,0156027321
2337,0156528207
2338,0312171838
2339,0312186924
2340,0312289189
2341,0312962258
2342,0312974256
2343,0312978383
2344,0316969443
2345,0345362721
2346,0345425707
2347,0345439163
2348,0345446860
2349,0380796104
2350,0380844001
2351,0380978091
2352,0385302304
2353,0385334923
2354,039592684X
2355,039914255X
2356,0399145923
2357,0439064872
2358,0440122090
2359,0440206529
2360,0440207770
2361,044021145X
2362,0440215625
2363,0446363278
2364,0446526126
2365,0446603716
2366,0446606324
2367,0446679364
2368,0449006344
2369,0449907570
2370,0451175123
2371,0451409973
2372,0452271657
2373,0452281636
2374,0452282691
2375,0486290492
2376,051511779X
2377,0553268880
2378,0553280074
2379,0553283502
2380,0553345834
2381,055358264X
2382,0609800140
2383,0670032670
2384,0671619373
2385,0671708635
2386,0671795694
2387,0679447164
2388,0684874350
2389,0688158129
2390,0688170528
2391,0688177743
2392,0741408155
2393,0743422449
2394,0761119396
2395,0786866020
2396,080213825X
2397,0805058001
2398,0811813401
2399,0812967240
2400,0883964368
2401,0887307876
2402,0895296950
2403,0938756605
2404,0970351704
2405,140003065X
2406,1567403263
2407,1580631797
2408,1582700230
2409,1591251478
2410,159129021X
2411,1878424084
2412,1893705153
2413,0020154402
2414,0020474105
2415,0024182001
2416,006019197X
2417,006039384X
2418,0062735233
2419,0140156011
2420,0140239375
2421,0140258795
2422,0140283595
2423,014043187X
2424,0140440232
2425,0140440372
2426,0140442014
2427,014044470X
2428,0151001812
2429,0151001820
2430,0151002835
2431,0151003718
2432,0151005346
2433,0156001438
2434,015600514X
2435,0156005573
2436,0195014766
2437,0195160770
2438,0198117477
2439,0226899152
2440,0312203632
2441,0312205503
2442,0312420285
2443,0312894708
2444,0316779237
2445,0345350499
2446,0345404351
2447,0374280355
2448,0374292035
2449,0375407561
2450,0375501517
2451,0375700137
2452,0375700145
2453,0375700153
2454,0375700943
2455,0375701079
2456,0375703764
2457,0375756981
2458,0380973650
2459,0385490445
2460,0385491026
2461,0385491050
2462,0385491085
2463,0385491107
2464,0385491328
2465,0385491832
2466,0385498721
2467,0385501560
2468,0393319296
2469,0393320030
2470,0394717023
2471,0395869463
2472,0395893380
2473,0399151850
2474,0425168956
2475,0425173585
2476,0425177424
2477,0425183270
2478,0440204399
2479,0440504589
2480,0440505941
2481,044900483X
2482,0449911535
2483,0451456521
2484,0451523881
2485,0517693119
2486,0525947647
2487,0553273604
2488,0553349481
2489,0553377892
2490,0553377922
2491,0553569058
2492,0553572997
2493,0618002219
2494,0670693812
2495,0673181731
2496,0679410775
2497,0679420851
2498,0679447954
2499,0679449787
2500,0679451501
2501,0679723390
2502,0679723439
2503,0679725229
2504,0679725415
2505,0679726209
2506,0679727221
2507,067972723X
2508,0679727248
2509,0679727256
2510,0679727264
2511,0679727272
2512,0679727280
2513,067972754X
2514,0679728864
2515,0679734031
2516,0679742565
2517,0684802031
2518,0684803143
2519,0684815311
2520,068482390X
2521,0716732106
2522,0802132758
2523,080231323X
2524,0802713769
2525,080505202X
2526,081011514X
2527,0811814815
2528,081297106X
2529,0879518340
2530,1400032806
2531,1559704012
2532,1559704160
2533,1563050757
2534,1568581491
2535,1573220825
2536,157322202X
2537,1573225517
2538,1582970033
2539,1582970599
2540,1583913580
2541,1585673552
2542,1884910394
2543,1886941343
2544,1887424059
2545,1887424520
2546,1932360239
2547,0684803534
2548,202005924X
2549,2020068079
2550,2020088959
2551,2020094851
2552,202009908X
2553,2020099136
2554,2020126540
2555,2020281341
2556,2020291541
2557,2020301016
2558,2020309610
2559,2020336480
2560,2020375060
2561,2020385805
2562,2020385856
2563,2020395886
2564,2020551306
2565,2070259811
2566,2070322793
2567,2070324303
2568,2070360784
2569,2070361039
2570,2070362426
2571,2070362841
2572,2070363511
2573,2070369439
2574,2070371700
2575,2070372391
2576,2070373630
2577,2070374556
2578,207037467X
2579,2070376702
2580,2070378233
2581,2070378306
2582,2070388425
2583,2070388638
2584,2070400557
2585,2070400867
2586,2070409848
2587,2070414167
2588,2070417611
2589,2070419878
2590,2070714489
2591,207071781X
2592,2070728951
2593,2070757811
2594,2070764702
2595,2082115178
2596,208211533X
2597,2210422701
2598,2213006180
2599,2221078306
2600,2226001344
2601,2226116494
2602,2226116745
2603,222613624X
2604,2228128007
2605,2246275512
2606,2246334314
2607,224648751X
2608,2246616115
2609,2253004014
2610,2253010693
2611,2253023906
2612,2253037389
2613,2253043982
2614,2253044903
2615,2253051209
2616,225306386X
2617,225313922X
2618,2253151017
2619,2258047811
2620,2260012078
2621,2264027312
2622,2290045764
2623,2290053945
2624,2290303054
2625,2290318329
2626,2290328685
2627,2707126926
2628,2707126934
2629,2707301108
2630,2707303208
2631,270731028X
2632,2738102158
2633,273810228X
2634,2738104134
2635,273810858X
2636,2742701729
2637,2742701826
2638,2742708715
2639,2742713352
2640,2742714448
2641,2742717730
2642,2742718737
2643,2742718877
2644,2742722629
2645,2742722688
2646,2742723951
2647,274272494X
2648,2742727329
2649,2742728759
2650,2742734929
2651,2743603291
2652,2743608846
2653,284205007X
2654,2842190068
2655,2842630254
2656,2843040612
2657,2844120644
2658,2844121152
2659,2867446821
2660,2867447143
2661,2868698921
2662,2868699529
2663,2869302940
2664,2869305583
2665,286930756X
2666,2869309651
2667,2876860031
2668,2876860414
2669,2876860783
2670,2876860791
2671,2904299106
2672,2912517168
2673,0060187271
2674,0060520825
2675,0060530421
2676,0060972459
2677,0140187642
2678,0142002593
2679,0142002798
2680,0312281250
2681,0312309635
2682,0345273494
2683,0345384466
2684,0345409329
2685,0345423429
2686,0345428455
2687,0345428544
2688,0345428560
2689,0345428609
2690,0345428811
2691,0345435273
2692,0345435400
2693,0345442989
2694,0345443004
2695,034544356X
2696,0345456688
2697,0375411992
2698,037541200X
2699,037542055X
2700,037576092X
2701,0385264666
2702,038548237X
2703,038549727X
2704,0385497296
2705,038550098X
2706,0395927218
2707,0397300441
2708,0399150706
2709,0425149625
2710,0425188361
2711,0439136369
2712,0439139600
2713,0446530255
2714,0446679178
2715,0451160533
2716,0451176812
2717,0451190955
2718,0451451430
2719,0451457935
2720,0451458141
2721,0451458559
2722,0451458915
2723,0515133876
2724,0515134449
2725,0515134457
2726,0515134465
2727,0515134473
2728,0515134481
2729,051513449X
2730,0515134503
2731,0515134511
2732,051513452X
2733,055306102X
2734,055356983X
2735,0609609459
2736,0670030651
2737,0671027360
2738,067131839X
2739,0684834308
2740,0690048246
2741,0743418174
2742,0743427149
2743,0743448782
2744,0743456408
2745,0765341174
2746,076534128X
2747,0765347539
2748,0767913019
2749,0802141293
2750,0810942631
2751,0874041872
2752,158567365X
2753,1880823233
2754,0001944711
2755,0002005018
2756,0002118580
2757,0002176432
2758,0002184974
2759,0002250810
2760,0002251485
2761,0002255014
2762,0002258560
2763,000225929X
2764,0006131409
2765,0006143199
2766,0006177492
2767,0006363121
2768,0006379702
2769,000648302X
2770,0006492347
2771,0006498493
2772,0006512062
2773,0006543545
2774,0006552390
2775,0006729835
2776,0006928323
2777,0007107900
2778,0007110928
2779,0007118465
2780,0007139411
2781,0007154615
2782,0020426801
2783,0020518501
2784,0020519001
2785,0020811853
2786,0023381205
2787,002411510X
2788,0027153800
2789,0028604458
2790,0028625757
2791,0028630106
2792,0030491916
2793,0030686784
2794,0043720455
2795,0060002492
2796,006000469X
2797,0060005424
2798,0060005521
2799,006000553X
2800,0060007788
2801,0060008032
2802,0060008369
2803,0060009012
2804,006000942X
2805,0060012781
2806,0060013508
2807,0060014040
2808,0060083263
2809,0060083956
2810,0060085452
2811,0060086637
2812,0060086661
2813,0060090367
2814,0060090626
2815,0060092653
2816,0060093579
2817,0060104910
2818,0060155027
2819,0060156961
2820,0060159081
2821,0060159383
2822,0060164239
2823,006016848X
2824,0060169443
2825,0060171626
2826,0060172916
2827,0060175184
2828,0060175273
2829,0060175400
2830,006017546X
2831,0060175680
2832,0060176164
2833,0060177209
2834,006017773X
2835,0060179384
2836,0060179791
2837,0060183020
2838,0060183527
2839,0060183772
2840,0060184957
2841,0060185074
2842,0060186453
2843,0060186526
2844,0060186976
2845,0060187476
2846,0060188065
2847,0060188731
2848,0060188952
2849,0060191988
2850,0060192119
2851,006019250X
2852,0060193344
2853,0060193883
2854,006019443X
2855,0060194448
2856,006019491X
2857,0060195703
2858,0060198702
2859,0060233761
2860,0060234814
2861,0060239794
2862,0060240210
2863,0060240911
2864,0060242388
2865,0060245301
2866,0060254025
2867,0060256672
2868,0060262478
2869,0060264160
2870,0060267046
2871,0060278676
2872,0060283122
2873,0060288914
2874,0060297638
2875,0060391502
2876,0060391553
2877,0060391626
2878,0060391677
2879,0060391839
2880,0060504080
2881,0060504161
